0 0.000104
500 0.000114
1000 0.000118
1500 0.000126
2000 0.000306
2500 0.000146
3000 0.000155
3500 0.000197
4000 0.000165
4500 0.000218
5000 0.000211
5500 0.000187
6000 0.000240
6500 0.000199
7000 0.000279
7500 0.000214
8000 0.000224
8500 0.000245
9000 0.000398
9500 0.000250
10000 0.000250
